0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
2000.000000,2000.000000,2000.000000
3000.000000,3000.000000,3000.000000
5000.000000,5000.000000,5000.000000
12000.000000,12000.000000,12000.000000
13000.000000,13000.000000,13000.000000
16000.000000,16000.000000,16000.000000
22000.000000,22000.000000,22000.000000
28000.000000,28000.000000,28000.000000
30000.000000,30000.000000,30000.000000
30400.000000,30400.000000,30400.000000
30700.000000,30700.000000,30700.000000
30700.000000,30700.000000,30700.000000
25000.000000,25000.000000,25000.000000
21000.000000,21000.000000,21000.000000
18000.000000,18000.000000,18000.000000
15000.000000,15000.000000,15000.000000
11000.000000,11000.000000,11000.000000
4000.000000,4000.000000,4000.000000
3000.000000,3000.000000,3000.000000
2500.000000,2500.000000,2500.000000
2000.000000,2000.000000,2000.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
2000.000000,2000.000000,2000.000000
3000.000000,3000.000000,3000.000000
5000.000000,5000.000000,5000.000000
12000.000000,12000.000000,12000.000000
13000.000000,13000.000000,13000.000000
16000.000000,16000.000000,16000.000000
22000.000000,22000.000000,22000.000000
28000.000000,28000.000000,28000.000000
30000.000000,30000.000000,30000.000000
30400.000000,30400.000000,30400.000000
30700.000000,30700.000000,30700.000000
30700.000000,30700.000000,30700.000000
25000.000000,25000.000000,25000.000000
21000.000000,21000.000000,21000.000000
18000.000000,18000.000000,18000.000000
15000.000000,15000.000000,15000.000000
11000.000000,11000.000000,11000.000000
4000.000000,4000.000000,4000.000000
3000.000000,3000.000000,3000.000000
2500.000000,2500.000000,2500.000000
2000.000000,2000.000000,2000.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
2000.000000,2000.000000,2000.000000
3000.000000,3000.000000,3000.000000
5000.000000,5000.000000,5000.000000
12000.000000,12000.000000,12000.000000
13000.000000,13000.000000,13000.000000
16000.000000,16000.000000,16000.000000
22000.000000,22000.000000,22000.000000
28000.000000,28000.000000,28000.000000
30000.000000,30000.000000,30000.000000
30400.000000,30400.000000,30400.000000
30700.000000,30700.000000,30700.000000
30700.000000,30700.000000,30700.000000
25000.000000,25000.000000,25000.000000
21000.000000,21000.000000,21000.000000
18000.000000,18000.000000,18000.000000
15000.000000,15000.000000,15000.000000
11000.000000,11000.000000,11000.000000
4000.000000,4000.000000,4000.000000
3000.000000,3000.000000,3000.000000
2500.000000,2500.000000,2500.000000
2000.000000,2000.000000,2000.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
2000.000000,2000.000000,2000.000000
3000.000000,3000.000000,3000.000000
5000.000000,5000.000000,5000.000000
12000.000000,12000.000000,12000.000000
13000.000000,13000.000000,13000.000000
16000.000000,16000.000000,16000.000000
22000.000000,22000.000000,22000.000000
28000.000000,28000.000000,28000.000000
30000.000000,30000.000000,30000.000000
30400.000000,30400.000000,30400.000000
30700.000000,30700.000000,30700.000000
30700.000000,30700.000000,30700.000000
25000.000000,25000.000000,25000.000000
21000.000000,21000.000000,21000.000000
18000.000000,18000.000000,18000.000000
15000.000000,15000.000000,15000.000000
11000.000000,11000.000000,11000.000000
4000.000000,4000.000000,4000.000000
3000.000000,3000.000000,3000.000000
2500.000000,2500.000000,2500.000000
2000.000000,2000.000000,2000.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
